Georgia Department of Education
FTE Enrollment by Race/Ethnicity and Gender - Fiscal Year 2023-3 Data Report
"March 2, 2023 (FTE 2023-3)"
 
System ID, System Name,School ID,  Gender,  Ethnic Hispanic,  Race AmericanIndian,  Race Asian,  Race Black,  Race Pacific Islander,  Race White,  Two or more Races 
"7830621","State Charter Schools II- SLAM Academy of Atlanta","0621-SLAM Academy of Atlanta","Male","*","*","*","81","*","*","*"
"7830621","State Charter Schools II- SLAM Academy of Atlanta","0621-SLAM Academy of Atlanta","Total","*","*","*","141","*","*","*"
"7830623","State Charter Schools II- Academy For Classical Education","0623-Academy For Classical Education","Female","34","*","82","151","*","640","26"
"7830623","State Charter Schools II- Academy For Classical Education","0623-Academy For Classical Education","Male","29","*","77","123","*","596","27"
"7830623","State Charter Schools II- Academy For Classical Education","0623-Academy For Classical Education","Total","63","*","159","274","*","1236","53"
"7830624","State Charter Schools II- Spring Creek Charter Academy","0624-Spring Creek Charter Academy","Female","*","*","*","46","*","136","*"
"7830624","State Charter Schools II- Spring Creek Charter Academy","0624-Spring Creek Charter Academy","Male","*","*","*","51","*","130","*"
"7830624","State Charter Schools II- Spring Creek Charter Academy","0624-Spring Creek Charter Academy","Total","*","*","*","97","*","266","*"
"7830625","State Charter Schools II- Yi Hwang Academy of Language Excellence","0625-Yi Hwang Academy of Language Excellence","Female","*","*","92","15","*","*","24"
"7830625","State Charter Schools II- Yi Hwang Academy of Language Excellence","0625-Yi Hwang Academy of Language Excellence","Male","*","*","97","*","*","*","26"
"7830625","State Charter Schools II- Yi Hwang Academy of Language Excellence","0625-Yi Hwang Academy of Language Excellence","Total","*","*","189","*","*","*","50"
"7830626","State Charter Schools II- Furlow Charter School","0626-Furlow Charter School","Female","48","*","*","48","*","156","21"
"7830626","State Charter Schools II- Furlow Charter School","0626-Furlow Charter School","Male","39","*","*","47","*","163","23"
"7830626","State Charter Schools II- Furlow Charter School","0626-Furlow Charter School","Total","87","*","*","95","*","319","44"
"7830627","State Charter Schools II- Atlanta SMART Academy","0627-Atlanta SMART Academy","Female","*","*","*","110","*","*","*"
"7830627","State Charter Schools II- Atlanta SMART Academy","0627-Atlanta SMART Academy","Male","*","*","*","88","*","*","*"
"7830627","State Charter Schools II- Atlanta SMART Academy","0627-Atlanta SMART Academy","Total","*","*","*","198","*","*","*"
"7830628","State Charter Schools II- Ethos Classical Charter School","0628-Ethos Classical Charter School","Female","*","*","*","177","*","*","*"
"7830628","State Charter Schools II- Ethos Classical Charter School","0628-Ethos Classical Charter School","Male","*","*","*","203","*","*","*"
"7830628","State Charter Schools II- Ethos Classical Charter School","0628-Ethos Classical Charter School","Total","*","*","*","380","*","*","*"
"7830630","State Charter Schools II- Baconton Community Charter School","0630-Baconton Community Charter School","Female","39","*","*","76","*","295","*"
"7830630","State Charter Schools II- Baconton Community Charter School","0630-Baconton Community Charter School","Male","44","*","*","60","*","334","*"
"7830630","State Charter Schools II- Baconton Community Charter School","0630-Baconton Community Charter School","Total","83","*","*","136","*","629","*"
"7830632","State Charter Schools II- Atlanta Unbound Academy","0632-Atlanta Unbound Academy","Female","*","*","*","102","*","*","*"
"7830632","State Charter Schools II- Atlanta Unbound Academy","0632-Atlanta Unbound Academy","Male","*","*","*","119","*","*","*"
"7830632","State Charter Schools II- Atlanta Unbound Academy","0632-Atlanta Unbound Academy","Total","*","*","*","221","*","*","*"
"7830633","State Charter Schools II- D.E.L.T.A. STEAM Academy","0633-D.E.L.T.A. STEAM Academy","Female","*","*","*","136","*","*","*"
"7830633","State Charter Schools II- D.E.L.T.A. STEAM Academy","0633-D.E.L.T.A. STEAM Academy","Male","*","*","*","127","*","*","*"
"7830633","State Charter Schools II- D.E.L.T.A. STEAM Academy","0633-D.E.L.T.A. STEAM Academy","Total","*","*","*","263","*","*","*"
"7830634","State Charter Schools II- Georgia Fugees Academy Charter School","0634-Georgia Fugees Academy Charter School","Female","*","*","22","29","*","*","*"
"7830634","State Charter Schools II- Georgia Fugees Academy Charter School","0634-Georgia Fugees Academy Charter School","Male","*","*","35","42","*","24","*"
"7830634","State Charter Schools II- Georgia Fugees Academy Charter School","0634-Georgia Fugees Academy Charter School","Total","*","*","57","71","*","*","*"
"7830636","State Charter Schools II- Northwest Classical Academy","0636-Northwest Classical Academy","Female","42","*","*","65","*","189","16"
"7830636","State Charter Schools II- Northwest Classical Academy","0636-Northwest Classical Academy","Male","41","*","*","61","*","185","17"
"7830636","State Charter Schools II- Northwest Classical Academy","0636-Northwest Classical Academy","Total","83","*","*","126","*","374","33"
"7830637","State Charter Schools II- DeKalb Brilliance Academy","0637-DeKalb Brilliance Academy","Female","*","*","*","76","*","*","*"
"7830637","State Charter Schools II- DeKalb Brilliance Academy","0637-DeKalb Brilliance Academy","Male","*","*","*","76","*","*","*"
"7830637","State Charter Schools II- DeKalb Brilliance Academy","0637-DeKalb Brilliance Academy","Total","*","*","*","152","*","*","*"
"7830641","State Charter Schools II- Resurgence Hall Middle Academy","0641-Resurgence Hall Middle Academy","Female","*","*","*","35","*","*","*"
"7830641","State Charter Schools II- Resurgence Hall Middle Academy","0641-Resurgence Hall Middle Academy","Male","*","*","*","37","*","*","*"
"7830641","State Charter Schools II- Resurgence Hall Middle Academy","0641-Resurgence Hall Middle Academy","Total","*","*","*","72","*","*","*"
"7830642","State Charter Schools II- Destinations Career Academy of Georgia (Virtual)","0642-Destinations Career Academy of Georgia (Virtual)","Female","29","*","*","80","*","79","20"
"7830642","State Charter Schools II- Destinations Career Academy of Georgia (Virtual)","0642-Destinations Career Academy of Georgia (Virtual)","Male","24","*","*","82","*","46","17"
"7830642","State Charter Schools II- Destinations Career Academy of Georgia (Virtual)","0642-Destinations Career Academy of Georgia (Virtual)","Total","53","*","*","162","*","125","37"
"7830643","State Charter Schools II- Amana Academy West Atlanta","0643-Amana Academy West Atlanta","Female","*","*","*","63","*","*","*"
"7830643","State Charter Schools II- Amana Academy West Atlanta","0643-Amana Academy West Atlanta","Male","*","*","*","67","*","*","*"
"7830643","State Charter Schools II- Amana Academy West Atlanta","0643-Amana Academy West Atlanta","Total","*","*","*","130","*","*","*"
"784","Pelham City","0111-Pelham High School","Female","17","*","*","95","*","97","*"
"784","Pelham City","0111-Pelham High School","Male","*","*","*","107","*","86","*"
"784","Pelham City","0111-Pelham High School","Total","*","*","*","202","*","183","*"
"784","Pelham City","0201-Pelham City Middle School","Female","16","*","*","103","*","40","*"
"784","Pelham City","0201-Pelham City Middle School","Male","*","*","*","89","*","48","*"
"784","Pelham City","0201-Pelham City Middle School","Total","*","*","*","192","*","88","*"
"784","Pelham City","3050-Pelham Elementary School","Female","26","*","*","189","*","95","*"
"784","Pelham City","3050-Pelham Elementary School","Male","27","*","*","171","*","83","*"
"784","Pelham City","3050-Pelham Elementary School","Total","53","*","*","360","*","178","*"
"785","Rome City","0105-Elm Street Elementary","Female","164","*","*","50","*","25","*"
"785","Rome City","0105-Elm Street Elementary","Male","205","*","*","62","*","28","17"
"785","Rome City","0105-Elm Street Elementary","Total","369","*","*","112","*","53","*"
"785","Rome City","0173-West Central Elementary School","Female","173","*","*","46","*","27","*"
"785","Rome City","0173-West Central Elementary School","Male","173","*","*","46","*","43","*"
"785","Rome City","0173-West Central Elementary School","Total","346","*","*","92","*","70","*"
"785","Rome City","0193-Rome High School","Female","381","*","26","341","*","232","34"
"785","Rome City","0193-Rome High School","Male","439","*","27","281","*","234","45"
"785","Rome City","0193-Rome High School","Total","820","*","53","622","*","466","79"
"785","Rome City","0275-East Central Elementary School","Female","29","*","*","93","*","127","15"
"785","Rome City","0275-East Central Elementary School","Male","29","*","*","78","*","140","16"
"785","Rome City","0275-East Central Elementary School","Total","58","*","*","171","*","267","31"
"785","Rome City","0293-Rome Middle School","Female","187","*","*","143","*","101","27"
"785","Rome City","0293-Rome Middle School","Male","196","*","*","156","*","98","32"
"785","Rome City","0293-Rome Middle School","Total","383","*","*","299","*","199","59"
"785","Rome City","0376-Anna K. Davie Elementary","Female","32","*","*","140","*","20","21"
"785","Rome City","0376-Anna K. Davie Elementary","Male","41","*","*","122","*","27","22"
"785","Rome City","0376-Anna K. Davie Elementary","Total","73","*","*","262","*","47","43"
"785","Rome City","0377-Main Elementary School","Female","33","*","*","129","*","25","*"
"785","Rome City","0377-Main Elementary School","Male","29","*","*","166","*","36","15"
"785","Rome City","0377-Main Elementary School","Total","62","*","*","295","*","61","*"
"785","Rome City","2054-West End Elementary School","Female","185","*","17","146","*","118","20"
"785","Rome City","2054-West End Elementary School","Male","180","*","22","127","*","133","33"
"785","Rome City","2054-West End Elementary School","Total","365","*","39","273","*","251","53"
"786","Social Circle City","0100-Social Circle Primary School","Female","*","*","*","44","*","174","*"
"786","Social Circle City","0100-Social Circle Primary School","Male","15","*","*","46","*","170","*"
"786","Social Circle City","0100-Social Circle Primary School","Total","*","*","*","90","*","344","*"
"786","Social Circle City","0103-Social Circle Middle School","Female","*","*","*","50","*","136","*"
"786","Social Circle City","0103-Social Circle Middle School","Male","*","*","*","55","*","171","*"
"786","Social Circle City","0103-Social Circle Middle School","Total","*","*","*","105","*","307","*"
"786","Social Circle City","0200-Social Circle Elementary School","Female","*","*","*","29","*","123","*"
"786","Social Circle City","0200-Social Circle Elementary School","Male","*","*","*","44","*","149","*"
"786","Social Circle City","0200-Social Circle Elementary School","Total","*","*","*","73","*","272","*"
"786","Social Circle City","0300-Social Circle High School","Female","*","*","*","46","*","223","*"
"786","Social Circle City","0300-Social Circle High School","Male","*","*","*","57","*","210","*"
"786","Social Circle City","0300-Social Circle High School","Total","*","*","*","103","*","433","*"
"789","Thomasville City","3050-MacIntyre Park Middle School","Female","*","*","*","173","*","91","*"
"789","Thomasville City","3050-MacIntyre Park Middle School","Male","*","*","*","191","*","78","*"
"789","Thomasville City","3050-MacIntyre Park Middle School","Total","*","*","*","364","*","169","*"
"789","Thomasville City","3052-Scott Elementary School","Female","*","*","*","144","*","*","*"
"789","Thomasville City","3052-Scott Elementary School","Male","*","*","*","163","*","*","*"
"789","Thomasville City","3052-Scott Elementary School","Total","*","*","*","307","*","*","*"
"789","Thomasville City","4050-Harper Elementary School","Female","*","*","*","134","*","*","*"
"789","Thomasville City","4050-Harper Elementary School","Male","*","*","*","176","*","*","*"
"789","Thomasville City","4050-Harper Elementary School","Total","*","*","*","310","*","*","*"
"789","Thomasville City","4052-Thomasville High School","Female","*","*","*","217","*","137","*"
"789","Thomasville City","4052-Thomasville High School","Male","*","*","*","235","*","145","*"
"789","Thomasville City","4052-Thomasville High School","Total","*","*","*","452","*","282","*"
"789","Thomasville City","5050-Jerger Elementary School","Female","*","*","*","98","*","259","*"
"789","Thomasville City","5050-Jerger Elementary School","Male","*","*","*","118","*","245","*"
"789","Thomasville City","5050-Jerger Elementary School","Total","*","*","*","216","*","504","*"
