system,system_name,school,school_name,subgroup,exit_denom,n_exit,pct_exit,growth_standard_denom,n_met_growth_standard,pct_met_growth_standard,literacy_average,composite_average
901,Johnson City,20,Woodland Elementary,Economically Disadvantaged,8,*,*,5,*,*,*,*
901,Johnson City,20,Woodland Elementary,English Learners,38,9,23.7,21,14,66.7,3.6,3.7
901,Johnson City,20,Woodland Elementary,Hispanic,16,2,12.5,10,6,60,3.3,3.4
901,Johnson City,20,Woodland Elementary,Non-Economically Disadvantaged,30,8,26.7,16,11,68.8,3.7,3.8
901,Johnson City,20,Woodland Elementary,Non-Students with Disabilities,37,9,24.3,20,13,65,3.6,3.7
901,Johnson City,20,Woodland Elementary,Students with Disabilities,1,*,*,1,*,*,*,*
901,Johnson City,20,Woodland Elementary,White,8,*,*,4,*,*,*,*
901,Johnson City,35,Liberty Bell Middle School,All Students,40,5,12.5,31,9,29,3.1,3.2
901,Johnson City,35,Liberty Bell Middle School,Asian,3,*,*,1,*,*,*,*
901,Johnson City,35,Liberty Bell Middle School,Black or African American,5,*,*,5,*,*,*,*
901,Johnson City,35,Liberty Bell Middle School,Black/Hispanic/Native American,37,5,13.5,30,8,26.7,3.1,3.2
901,Johnson City,35,Liberty Bell Middle School,Economically Disadvantaged,17,2,11.8,16,5,31.3,3.6,3.6
901,Johnson City,35,Liberty Bell Middle School,English Learners,40,5,12.5,31,9,29,3.1,3.2
901,Johnson City,35,Liberty Bell Middle School,Hispanic,32,4,12.5,25,5,20,3.1,3.2
901,Johnson City,35,Liberty Bell Middle School,Non-Economically Disadvantaged,23,3,13,15,4,26.7,2.7,2.9
901,Johnson City,35,Liberty Bell Middle School,Non-Students with Disabilities,30,5,16.7,21,7,33.3,3,3.1
901,Johnson City,35,Liberty Bell Middle School,Students with Disabilities,10,**,**,10,2,20,3.2,3.4
901,Johnson City,37,Mountain View Elementary,All Students,20,6,30,10,8,80,3.4,3.6
901,Johnson City,37,Mountain View Elementary,Asian,1,*,*,0,*,*,*,*
901,Johnson City,37,Mountain View Elementary,Black or African American,2,*,*,1,*,*,*,*
901,Johnson City,37,Mountain View Elementary,Black/Hispanic/Native American,16,4,25,10,8,80,3.4,3.6
901,Johnson City,37,Mountain View Elementary,Economically Disadvantaged,9,*,*,4,*,*,*,*
901,Johnson City,37,Mountain View Elementary,English Learners,20,6,30,10,8,80,3.4,3.6
901,Johnson City,37,Mountain View Elementary,Hispanic,14,4,28.6,9,*,*,3.4,3.6
901,Johnson City,37,Mountain View Elementary,Non-Economically Disadvantaged,11,3,27.3,6,*,*,3.2,3.4
901,Johnson City,37,Mountain View Elementary,Non-Students with Disabilities,14,6,42.9,6,*,*,3.6,3.8
901,Johnson City,37,Mountain View Elementary,Students with Disabilities,6,*,*,4,*,*,*,*
901,Johnson City,40,North Side Elementary,All Students,24,**,**,16,10,62.5,3.1,3.4
901,Johnson City,40,North Side Elementary,Black or African American,4,*,*,2,*,*,*,*
901,Johnson City,40,North Side Elementary,Black/Hispanic/Native American,24,**,**,16,10,62.5,3.1,3.4
901,Johnson City,40,North Side Elementary,Economically Disadvantaged,13,**,**,8,*,*,3.1,3.4
901,Johnson City,40,North Side Elementary,English Learners,24,**,**,16,10,62.5,3.1,3.4
901,Johnson City,40,North Side Elementary,Hispanic,20,**,**,14,8,57.1,3,3.3
901,Johnson City,40,North Side Elementary,Non-Economically Disadvantaged,11,**,**,8,*,*,3,3.3
901,Johnson City,40,North Side Elementary,Non-Students with Disabilities,18,**,**,11,6,54.5,3,3.3
901,Johnson City,40,North Side Elementary,Students with Disabilities,6,*,*,5,*,*,*,*
901,Johnson City,45,Science Hill High School,All Students,47,8,17,36,16,44.4,3.6,3.5
901,Johnson City,45,Science Hill High School,Asian,7,*,*,3,*,*,*,*
901,Johnson City,45,Science Hill High School,Black or African American,4,*,*,4,*,*,*,*
901,Johnson City,45,Science Hill High School,Black/Hispanic/Native American,36,3,8.3,31,13,41.9,3.4,3.4
901,Johnson City,45,Science Hill High School,Economically Disadvantaged,6,*,*,6,*,*,*,*
901,Johnson City,45,Science Hill High School,English Learners,47,8,17,36,16,44.4,3.6,3.5
901,Johnson City,45,Science Hill High School,Hispanic,32,3,9.4,27,12,44.4,3.5,3.4
901,Johnson City,45,Science Hill High School,Non-Economically Disadvantaged,41,7,17.1,30,13,43.3,3.5,3.4
901,Johnson City,45,Science Hill High School,Non-Students with Disabilities,38,7,18.4,27,14,51.9,3.6,3.5
901,Johnson City,45,Science Hill High School,Students with Disabilities,9,*,*,9,*,*,*,*
901,Johnson City,45,Science Hill High School,White,2,*,*,1,*,*,*,*
901,Johnson City,55,South Side Elementary,All Students,33,9,27.3,16,13,81.3,3.1,3.3
901,Johnson City,55,South Side Elementary,Asian,2,*,*,0,*,*,*,*
901,Johnson City,55,South Side Elementary,Black/Hispanic/Native American,26,8,30.8,14,11,78.6,3.2,3.4
901,Johnson City,55,South Side Elementary,Economically Disadvantaged,13,3,23.1,5,*,*,2.7,3
901,Johnson City,55,South Side Elementary,English Learners,33,9,27.3,16,13,81.3,3.1,3.3
901,Johnson City,55,South Side Elementary,Hispanic,26,8,30.8,14,11,78.6,3.2,3.4
901,Johnson City,55,South Side Elementary,Non-Economically Disadvantaged,20,6,30,11,8,72.7,3.3,3.5
901,Johnson City,55,South Side Elementary,Non-Students with Disabilities,30,8,26.7,15,12,80,3.2,3.3
901,Johnson City,55,South Side Elementary,Students with Disabilities,3,*,*,1,*,*,*,*
901,Johnson City,55,South Side Elementary,White,3,*,*,2,*,*,*,*
901,Johnson City,65,Towne Acres Elementary,All Students,7,*,*,3,*,*,*,*
901,Johnson City,65,Towne Acres Elementary,Asian,4,*,*,2,*,*,*,*
901,Johnson City,65,Towne Acres Elementary,Black/Hispanic/Native American,2,*,*,1,*,*,*,*
901,Johnson City,65,Towne Acres Elementary,Economically Disadvantaged,1,*,*,0,*,*,*,*
901,Johnson City,65,Towne Acres Elementary,English Learners,7,*,*,3,*,*,*,*
901,Johnson City,65,Towne Acres Elementary,Hispanic,2,*,*,1,*,*,*,*
901,Johnson City,65,Towne Acres Elementary,Non-Economically Disadvantaged,6,*,*,3,*,*,*,*
901,Johnson City,65,Towne Acres Elementary,Non-Students with Disabilities,6,*,*,2,*,*,*,*
901,Johnson City,65,Towne Acres Elementary,Students with Disabilities,1,*,*,1,*,*,*,*
901,Johnson City,65,Towne Acres Elementary,White,1,*,*,0,*,*,*,*
910,Wayne County,5,Collinwood Elementary,All Students,1,*,*,0,*,*,*,*
910,Wayne County,5,Collinwood Elementary,Asian,1,*,*,0,*,*,*,*
910,Wayne County,5,Collinwood Elementary,English Learners,1,*,*,0,*,*,*,*
910,Wayne County,5,Collinwood Elementary,Non-Economically Disadvantaged,1,*,*,0,*,*,*,*
910,Wayne County,5,Collinwood Elementary,Non-Students with Disabilities,1,*,*,0,*,*,*,*
910,Wayne County,10,Collinwood High School,All Students,1,*,*,1,*,*,*,*
910,Wayne County,10,Collinwood High School,Black/Hispanic/Native American,1,*,*,1,*,*,*,*
910,Wayne County,10,Collinwood High School,English Learners,1,*,*,1,*,*,*,*
910,Wayne County,10,Collinwood High School,Hispanic,1,*,*,1,*,*,*,*
910,Wayne County,10,Collinwood High School,Non-Economically Disadvantaged,1,*,*,1,*,*,*,*
910,Wayne County,10,Collinwood High School,Non-Students with Disabilities,1,*,*,1,*,*,*,*
910,Wayne County,25,Frank Hughes School,All Students,1,*,*,0,*,*,*,*
910,Wayne County,25,Frank Hughes School,Black/Hispanic/Native American,1,*,*,0,*,*,*,*
910,Wayne County,25,Frank Hughes School,English Learners,1,*,*,0,*,*,*,*
910,Wayne County,25,Frank Hughes School,Hispanic,1,*,*,0,*,*,*,*
910,Wayne County,25,Frank Hughes School,Non-Economically Disadvantaged,1,*,*,0,*,*,*,*
910,Wayne County,25,Frank Hughes School,Non-Students with Disabilities,1,*,*,0,*,*,*,*
920,Weakley County,33,Martin Primary,All Students,6,*,*,1,*,*,*,*
920,Weakley County,33,Martin Primary,Asian,1,*,*,0,*,*,*,*
920,Weakley County,33,Martin Primary,Black/Hispanic/Native American,5,*,*,1,*,*,*,*
920,Weakley County,33,Martin Primary,Economically Disadvantaged,1,*,*,0,*,*,*,*
920,Weakley County,33,Martin Primary,English Learners,6,*,*,1,*,*,*,*
920,Weakley County,33,Martin Primary,Hispanic,5,*,*,1,*,*,*,*
920,Weakley County,33,Martin Primary,Non-Economically Disadvantaged,5,*,*,1,*,*,*,*
920,Weakley County,33,Martin Primary,Non-Students with Disabilities,6,*,*,1,*,*,*,*
920,Weakley County,35,Martin Elementary,All Students,3,*,*,1,*,*,*,*
920,Weakley County,35,Martin Elementary,Asian,1,*,*,0,*,*,*,*
920,Weakley County,35,Martin Elementary,Black/Hispanic/Native American,2,*,*,1,*,*,*,*
920,Weakley County,35,Martin Elementary,Economically Disadvantaged,1,*,*,1,*,*,*,*
920,Weakley County,35,Martin Elementary,English Learners,3,*,*,1,*,*,*,*
920,Weakley County,35,Martin Elementary,Hispanic,2,*,*,1,*,*,*,*
920,Weakley County,35,Martin Elementary,Non-Economically Disadvantaged,2,*,*,0,*,*,*,*
920,Weakley County,35,Martin Elementary,Non-Students with Disabilities,3,*,*,1,*,*,*,*
930,White County,10,Bon De Croft Elementary,All Students,2,*,*,2,*,*,*,*
930,White County,10,Bon De Croft Elementary,Black/Hispanic/Native American,2,*,*,2,*,*,*,*
930,White County,10,Bon De Croft Elementary,Economically Disadvantaged,2,*,*,2,*,*,*,*
930,White County,10,Bon De Croft Elementary,English Learners,2,*,*,2,*,*,*,*
930,White County,10,Bon De Croft Elementary,Hispanic,2,*,*,2,*,*,*,*
930,White County,10,Bon De Croft Elementary,Non-Students with Disabilities,2,*,*,2,*,*,*,*
930,White County,15,Cassville Elementary,All Students,2,*,*,1,*,*,*,*
930,White County,15,Cassville Elementary,Black/Hispanic/Native American,1,*,*,1,*,*,*,*
930,White County,15,Cassville Elementary,English Learners,2,*,*,1,*,*,*,*
930,White County,15,Cassville Elementary,Hispanic,1,*,*,1,*,*,*,*
930,White County,15,Cassville Elementary,Non-Economically Disadvantaged,2,*,*,1,*,*,*,*
930,White County,15,Cassville Elementary,Non-Students with Disabilities,2,*,*,1,*,*,*,*
930,White County,15,Cassville Elementary,White,1,*,*,0,*,*,*,*
930,White County,25,Doyle Elementary,All Students,1,*,*,0,*,*,*,*
930,White County,25,Doyle Elementary,Black/Hispanic/Native American,1,*,*,0,*,*,*,*
930,White County,25,Doyle Elementary,Economically Disadvantaged,1,*,*,0,*,*,*,*
930,White County,25,Doyle Elementary,English Learners,1,*,*,0,*,*,*,*
930,White County,25,Doyle Elementary,Hispanic,1,*,*,0,*,*,*,*
930,White County,25,Doyle Elementary,Non-Students with Disabilities,1,*,*,0,*,*,*,*
930,White County,35,Findlay Elementary,All Students,6,*,*,4,*,*,*,*
930,White County,35,Findlay Elementary,Asian,3,*,*,3,*,*,*,*
930,White County,35,Findlay Elementary,Black/Hispanic/Native American,3,*,*,1,*,*,*,*
930,White County,35,Findlay Elementary,Economically Disadvantaged,1,*,*,0,*,*,*,*
930,White County,35,Findlay Elementary,English Learners,6,*,*,4,*,*,*,*
930,White County,35,Findlay Elementary,Hispanic,3,*,*,1,*,*,*,*
930,White County,35,Findlay Elementary,Non-Economically Disadvantaged,5,*,*,4,*,*,*,*
930,White County,35,Findlay Elementary,Non-Students with Disabilities,5,*,*,3,*,*,*,*
930,White County,35,Findlay Elementary,Students with Disabilities,1,*,*,1,*,*,*,*
930,White County,37,Northfield Elementary School,All Students,2,*,*,2,*,*,*,*
930,White County,37,Northfield Elementary School,Black/Hispanic/Native American,2,*,*,2,*,*,*,*
930,White County,37,Northfield Elementary School,Economically Disadvantaged,1,*,*,1,*,*,*,*
930,White County,37,Northfield Elementary School,English Learners,2,*,*,2,*,*,*,*
930,White County,37,Northfield Elementary School,Hispanic,2,*,*,2,*,*,*,*
930,White County,37,Northfield Elementary School,Non-Economically Disadvantaged,1,*,*,1,*,*,*,*
930,White County,37,Northfield Elementary School,Non-Students with Disabilities,2,*,*,2,*,*,*,*
930,White County,40,White County High School,All Students,2,*,*,0,*,*,*,*
930,White County,40,White County High School,Asian,1,*,*,0,*,*,*,*
930,White County,40,White County High School,Black/Hispanic/Native American,1,*,*,0,*,*,*,*
930,White County,40,White County High School,English Learners,2,*,*,0,*,*,*,*
930,White County,40,White County High School,Hispanic,1,*,*,0,*,*,*,*
930,White County,40,White County High School,Non-Economically Disadvantaged,2,*,*,0,*,*,*,*
930,White County,40,White County High School,Non-Students with Disabilities,1,*,*,0,*,*,*,*
930,White County,40,White County High School,Students with Disabilities,1,*,*,0,*,*,*,*
930,White County,50,White Co Middle School,All Students,2,*,*,1,*,*,*,*
930,White County,50,White Co Middle School,Asian,1,*,*,0,*,*,*,*
930,White County,50,White Co Middle School,Black/Hispanic/Native American,1,*,*,1,*,*,*,*
930,White County,50,White Co Middle School,Economically Disadvantaged,1,*,*,1,*,*,*,*
930,White County,50,White Co Middle School,English Learners,2,*,*,1,*,*,*,*
930,White County,50,White Co Middle School,Hispanic,1,*,*,1,*,*,*,*
930,White County,50,White Co Middle School,Non-Economically Disadvantaged,1,*,*,0,*,*,*,*
930,White County,50,White Co Middle School,Non-Students with Disabilities,1,*,*,0,*,*,*,*
930,White County,50,White Co Middle School,Students with Disabilities,1,*,*,1,*,*,*,*
930,White County,60,Woodland Park Elementary,All Students,1,*,*,1,*,*,*,*
930,White County,60,Woodland Park Elementary,Black/Hispanic/Native American,1,*,*,1,*,*,*,*
930,White County,60,Woodland Park Elementary,English Learners,1,*,*,1,*,*,*,*
930,White County,60,Woodland Park Elementary,Hispanic,1,*,*,1,*,*,*,*
930,White County,60,Woodland Park Elementary,Non-Economically Disadvantaged,1,*,*,1,*,*,*,*
930,White County,60,Woodland Park Elementary,Non-Students with Disabilities,1,*,*,1,*,*,*,*
940,Williamson County,4,Allendale Elementary School,All Students,7,*,*,4,*,*,*,*
940,Williamson County,4,Allendale Elementary School,Black or African American,3,*,*,1,*,*,*,*
940,Williamson County,4,Allendale Elementary School,Black/Hispanic/Native American,4,*,*,2,*,*,*,*
940,Williamson County,4,Allendale Elementary School,English Learners,7,*,*,4,*,*,*,*
940,Williamson County,4,Allendale Elementary School,Hispanic,1,*,*,1,*,*,*,*
940,Williamson County,4,Allendale Elementary School,Non-Economically Disadvantaged,7,*,*,4,*,*,*,*
940,Williamson County,4,Allendale Elementary School,Non-Students with Disabilities,7,*,*,4,*,*,*,*
940,Williamson County,4,Allendale Elementary School,White,3,*,*,2,*,*,*,*
940,Williamson County,5,Bethesda Elementary,All Students,7,*,*,6,*,*,*,*
940,Williamson County,5,Bethesda Elementary,Asian,1,*,*,1,*,*,*,*
940,Williamson County,5,Bethesda Elementary,Black/Hispanic/Native American,5,*,*,4,*,*,*,*
940,Williamson County,5,Bethesda Elementary,Economically Disadvantaged,4,*,*,3,*,*,*,*
940,Williamson County,5,Bethesda Elementary,English Learners,7,*,*,6,*,*,*,*
940,Williamson County,5,Bethesda Elementary,Hispanic,5,*,*,4,*,*,*,*
940,Williamson County,5,Bethesda Elementary,Non-Economically Disadvantaged,3,*,*,3,*,*,*,*
940,Williamson County,5,Bethesda Elementary,Non-Students with Disabilities,6,*,*,5,*,*,*,*
940,Williamson County,5,Bethesda Elementary,Students with Disabilities,1,*,*,1,*,*,*,*
940,Williamson County,5,Bethesda Elementary,White,1,*,*,1,*,*,*,*
940,Williamson County,12,Brentwood High School,All Students,4,*,*,2,*,*,*,*
940,Williamson County,12,Brentwood High School,Asian,2,*,*,2,*,*,*,*
940,Williamson County,12,Brentwood High School,English Learners,4,*,*,2,*,*,*,*
940,Williamson County,12,Brentwood High School,Non-Economically Disadvantaged,4,*,*,2,*,*,*,*
940,Williamson County,12,Brentwood High School,Non-Students with Disabilities,2,*,*,0,*,*,*,*
940,Williamson County,12,Brentwood High School,Students with Disabilities,2,*,*,2,*,*,*,*
940,Williamson County,12,Brentwood High School,White,2,*,*,0,*,*,*,*
940,Williamson County,17,Centennial High School,All Students,38,8,21.1,25,10,40,3.3,3.2
940,Williamson County,17,Centennial High School,Asian,1,*,*,0,*,*,*,*
940,Williamson County,17,Centennial High School,Black or African American,1,*,*,1,*,*,*,*
940,Williamson County,17,Centennial High School,Black/Hispanic/Native American,34,6,17.6,23,8,34.8,3.2,3.1
940,Williamson County,17,Centennial High School,Economically Disadvantaged,6,*,*,3,*,*,*,*
940,Williamson County,17,Centennial High School,English Learners,38,8,21.1,25,10,40,3.3,3.2
940,Williamson County,17,Centennial High School,Hispanic,33,6,18.2,22,8,36.4,3.2,3.1
940,Williamson County,17,Centennial High School,Non-Economically Disadvantaged,32,8,25,22,10,45.5,3.4,3.4
940,Williamson County,17,Centennial High School,Non-Students with Disabilities,35,8,22.9,22,10,45.5,3.4,3.3
940,Williamson County,17,Centennial High School,Students with Disabilities,3,*,*,3,*,*,*,*
940,Williamson County,17,Centennial High School,White,3,*,*,2,*,*,*,*
940,Williamson County,20,College Grove Elementary,All Students,3,*,*,2,*,*,*,*
940,Williamson County,20,College Grove Elementary,Asian,1,*,*,1,*,*,*,*
940,Williamson County,20,College Grove Elementary,Black or African American,1,*,*,0,*,*,*,*
940,Williamson County,20,College Grove Elementary,Black/Hispanic/Native American,1,*,*,0,*,*,*,*
940,Williamson County,20,College Grove Elementary,Economically Disadvantaged,1,*,*,1,*,*,*,*
940,Williamson County,20,College Grove Elementary,English Learners,3,*,*,2,*,*,*,*
940,Williamson County,20,College Grove Elementary,Non-Economically Disadvantaged,2,*,*,1,*,*,*,*
940,Williamson County,20,College Grove Elementary,Non-Students with Disabilities,2,*,*,2,*,*,*,*
940,Williamson County,20,College Grove Elementary,Students with Disabilities,1,*,*,0,*,*,*,*
940,Williamson County,20,College Grove Elementary,White,1,*,*,1,*,*,*,*
940,Williamson County,22,Clovercroft Elementary School,All Students,14,3,21.4,5,*,*,3.2,3.2
940,Williamson County,22,Clovercroft Elementary School,Asian,11,2,18.2,3,*,*,3,3
940,Williamson County,22,Clovercroft Elementary School,English Learners,14,3,21.4,5,*,*,3.2,3.2
940,Williamson County,22,Clovercroft Elementary School,Non-Economically Disadvantaged,14,3,21.4,5,*,*,3.2,3.2
940,Williamson County,22,Clovercroft Elementary School,Non-Students with Disabilities,12,3,25,3,*,*,3.2,3.2
940,Williamson County,22,Clovercroft Elementary School,Students with Disabilities,2,*,*,2,*,*,*,*
940,Williamson County,22,Clovercroft Elementary School,White,3,*,*,2,*,*,*,*
940,Williamson County,23,Chapman's Retreat Elementary,All Students,15,9,60,8,*,*,4,4.1
940,Williamson County,23,Chapman's Retreat Elementary,Asian,2,*,*,0,*,*,*,*
940,Williamson County,23,Chapman's Retreat Elementary,Black or African American,2,*,*,1,*,*,*,*
940,Williamson County,23,Chapman's Retreat Elementary,Black/Hispanic/Native American,9,*,*,6,*,*,*,*
940,Williamson County,23,Chapman's Retreat Elementary,English Learners,15,9,60,8,*,*,4,4.1
940,Williamson County,23,Chapman's Retreat Elementary,Hispanic,7,*,*,5,*,*,*,*
940,Williamson County,23,Chapman's Retreat Elementary,Non-Economically Disadvantaged,15,9,60,8,*,*,4,4.1
940,Williamson County,23,Chapman's Retreat Elementary,Non-Students with Disabilities,12,9,75,6,*,*,4.3,4.4
940,Williamson County,23,Chapman's Retreat Elementary,Students with Disabilities,3,*,*,2,*,*,*,*
940,Williamson County,23,Chapman's Retreat Elementary,White,4,*,*,2,*,*,*,*
940,Williamson County,27,Edmondson Elementary,All Students,9,*,*,5,*,*,*,*
940,Williamson County,27,Edmondson Elementary,Asian,6,*,*,3,*,*,*,*
940,Williamson County,27,Edmondson Elementary,Black/Hispanic/Native American,1,*,*,0,*,*,*,*
940,Williamson County,27,Edmondson Elementary,English Learners,9,*,*,5,*,*,*,*
940,Williamson County,27,Edmondson Elementary,Hispanic,1,*,*,0,*,*,*,*
940,Williamson County,27,Edmondson Elementary,Non-Economically Disadvantaged,9,*,*,5,*,*,*,*
940,Williamson County,27,Edmondson Elementary,Non-Students with Disabilities,9,*,*,5,*,*,*,*
